variant_id,lemma,type,en_US,en_GB,en_AU,en_CA,notes,source
spelling_only-05155,pedogeneses,spelling_only,pedogeneses,paedogeneses,,,,scowl_varcon
spelling_only-05154,pedogenesis,spelling_only,pedogenesis,paedogenesis,,,,scowl_varcon
spelling_only-05156,pedogenetic,spelling_only,pedogenetic,paedogenetic,,,,scowl_varcon
spelling_only-05157,pedogenic,spelling_only,pedogenic,paedogenic,,,,scowl_varcon
spelling_only-05158,pedological,spelling_only,pedological,paedological,,,,scowl_varcon
spelling_only-05162,pedologies,spelling_only,pedologies,paedologies,,,,scowl_varcon
spelling_only-05159,pedologist,spelling_only,pedologist,paedologist,,,,scowl_varcon
spelling_only-05160,pedologists,spelling_only,pedologists,paedologists,,,,scowl_varcon
spelling_only-05161,pedology,spelling_only,pedology,paedology,,,,scowl_varcon
spelling_only-05163,pedology's,spelling_only,pedology's,paedology's,,,,scowl_varcon
spelling_only-05164,pedometrical,spelling_only,pedometrical,paedometrical,,,,scowl_varcon
spelling_only-05165,pedomorphic,spelling_only,pedomorphic,paedomorphic,,,,scowl_varcon
spelling_only-05166,pedomorphism,spelling_only,pedomorphism,paedomorphism,,,,scowl_varcon
spelling_only-05167,pedomorphisms,spelling_only,pedomorphisms,paedomorphisms,,,,scowl_varcon
spelling_only-05169,pedomorphoses,spelling_only,pedomorphoses,paedomorphoses,,,,scowl_varcon
spelling_only-05168,pedomorphosis,spelling_only,pedomorphosis,paedomorphosis,,,,scowl_varcon
spelling_only-05173,pedophiliac,spelling_only,pedophiliac,paedophiliac,,,,scowl_varcon
spelling_only-05174,pedophiliacs,spelling_only,pedophiliacs,paedophiliacs,,,,scowl_varcon
spelling_only-05172,pedophilias,spelling_only,pedophilias,paedophilias,,,,scowl_varcon
spelling_only-05175,pedophilic,spelling_only,pedophilic,paedophilic,,,,scowl_varcon
spelling_only-05176,pedotribe,spelling_only,pedotribe,paedotribe,,,,scowl_varcon
spelling_only-05177,pedotrophic,spelling_only,pedotrophic,paedotrophic,,,,scowl_varcon
spelling_only-05178,pedotrophist,spelling_only,pedotrophist,paedotrophist,,,,scowl_varcon
spelling_only-05179,pedotrophy,spelling_only,pedotrophy,paedotrophy,,,,scowl_varcon
spelling_only-05181,penciler,spelling_only,penciler,penciller,,,,scowl_varcon
spelling_only-05183,penciler's,spelling_only,penciler's,penciller's,,,,scowl_varcon
spelling_only-05182,pencilers,spelling_only,pencilers,pencillers,,,,scowl_varcon
spelling_only-05180,pencilings,spelling_only,pencilings,pencillings,,,,scowl_varcon
spelling_only-05184,penne,spelling_only,penne,pennae,,,,scowl_varcon
spelling_only-05185,pense,spelling_only,pense,pensae,,,,scowl_varcon
spelling_only-05186,peptonemia,spelling_only,peptonemia,peptonaemia,,,,scowl_varcon
spelling_only-05187,peracid,spelling_only,peracid,preacid,,,,scowl_varcon
spelling_only-05188,peracidity,spelling_only,peracidity,preacidity,,,,scowl_varcon
spelling_only-05189,peract,spelling_only,peract,preact,,,,scowl_varcon
spelling_only-05190,peracute,spelling_only,peracute,preacute,,,,scowl_varcon
spelling_only-05191,perambulatory,spelling_only,perambulatory,preambulatory,,,,scowl_varcon
spelling_only-05192,perbend,spelling_only,perbend,prebend,,,,scowl_varcon
spelling_only-05193,perces,spelling_only,perces,preces,,,,scowl_varcon
spelling_only-05194,perchlorethane,spelling_only,perchlorethane,perchloroethane,,,,scowl_varcon
spelling_only-05195,perchlorethylene,spelling_only,perchlorethylene,perchloroethylene,,,,scowl_varcon
spelling_only-05196,perchloric,spelling_only,perchloric,prechloric,,,,scowl_varcon
spelling_only-05197,perchlorination,spelling_only,perchlorination,prechlorination,,,,scowl_varcon
spelling_only-05198,perclose,spelling_only,perclose,preclose,,,,scowl_varcon
spelling_only-05199,percompound,spelling_only,percompound,precompound,,,,scowl_varcon
spelling_only-05200,percurrent,spelling_only,percurrent,precurrent,,,,scowl_varcon
spelling_only-05201,perdicine,spelling_only,perdicine,perdicinae,,,,scowl_varcon
spelling_only-05202,perdiligent,spelling_only,perdiligent,prediligent,,,,scowl_varcon
spelling_only-05203,perdy,spelling_only,perdy,predy,,,,scowl_varcon
spelling_only-05205,perea,spelling_only,perea,peraea,,,,scowl_varcon
spelling_only-05204,pereon,spelling_only,pereon,peraeon,,,,scowl_varcon
spelling_only-05206,pereopod,spelling_only,pereopod,peraeopod,,,,scowl_varcon
spelling_only-05207,pereopods,spelling_only,pereopods,peraeopods,,,,scowl_varcon
spelling_only-05208,perfervid,spelling_only,perfervid,prefervid,,,,scowl_varcon
spelling_only-05210,perfervor,spelling_only,perfervor,perfervour,,,,scowl_varcon
spelling_only-05212,perfervor's,spelling_only,perfervor's,perfervour's,,,,scowl_varcon
spelling_only-05211,perfervors,spelling_only,perfervors,perfervours,,,,scowl_varcon
spelling_only-05213,perfet,spelling_only,perfet,prefet,,,,scowl_varcon
spelling_only-05214,perfoliation,spelling_only,perfoliation,prefoliation,,,,scowl_varcon
spelling_only-05215,perfoliations,spelling_only,perfoliations,prefoliations,,,,scowl_varcon
spelling_only-05217,performant,spelling_only,performant,preformant,,,,scowl_varcon
spelling_only-05218,performative,spelling_only,performative,preformative,,,,scowl_varcon
spelling_only-05219,perhazard,spelling_only,perhazard,prehazard,,,,scowl_varcon
spelling_only-05220,pericecal,spelling_only,pericecal,pericaecal,,,,scowl_varcon
spelling_only-05221,pericecitis,spelling_only,pericecitis,pericaecitis,,,,scowl_varcon
spelling_only-05222,pericenter,spelling_only,pericenter,pericentre,,,,scowl_varcon
spelling_only-05223,perichete,spelling_only,perichete,perichaete,,,,scowl_varcon
spelling_only-05224,pericope,spelling_only,pericope,pericopae,,,,scowl_varcon
spelling_only-05225,periesophageal,spelling_only,periesophageal,perioesophageal,,,,scowl_varcon
spelling_only-05226,periled,spelling_only,periled,perilled,,,,scowl_varcon
spelling_only-05227,periling,spelling_only,periling,perilling,,,,scowl_varcon
spelling_only-05228,perjink,spelling_only,perjink,prejink,,,,scowl_varcon
spelling_only-05229,perlection,spelling_only,perlection,prelection,,,,scowl_varcon
spelling_only-05232,perlingual,spelling_only,perlingual,prelingual,,,,scowl_varcon
spelling_only-05233,perlingually,spelling_only,perlingually,prelingually,,,,scowl_varcon
spelling_only-05234,permissable,spelling_only,permissable,premissable,,,,scowl_varcon
spelling_only-05235,permixture,spelling_only,permixture,premixture,,,,scowl_varcon
spelling_only-05236,pernasal,spelling_only,pernasal,prenasal,,,,scowl_varcon
spelling_only-05237,peroral,spelling_only,peroral,preoral,,,,scowl_varcon
spelling_only-05238,perorally,spelling_only,perorally,preorally,,,,scowl_varcon
spelling_only-05239,perotic,spelling_only,perotic,preotic,,,,scowl_varcon
spelling_only-05240,perpend,spelling_only,perpend,prepend,,,,scowl_varcon
spelling_only-05241,perpended,spelling_only,perpended,prepended,,,,scowl_varcon
spelling_only-05242,perpending,spelling_only,perpending,prepending,,,,scowl_varcon
spelling_only-05243,perpense,spelling_only,perpense,prepense,,,,scowl_varcon
spelling_only-05244,perperfect,spelling_only,perperfect,preperfect,,,,scowl_varcon
spelling_only-05245,perse,spelling_only,perse,prese,,,,scowl_varcon
spelling_only-05246,persolve,spelling_only,persolve,presolve,,,,scowl_varcon
spelling_only-05247,perst,spelling_only,perst,prest,,,,scowl_varcon
spelling_only-05248,perv,spelling_only,perv,prev,,,,scowl_varcon
spelling_only-05249,perve,spelling_only,perve,preve,,,,scowl_varcon
spelling_only-05250,perved,spelling_only,perved,preved,,,,scowl_varcon
spelling_only-05252,perves,spelling_only,perves,preves,,,,scowl_varcon
spelling_only-05253,perviable,spelling_only,perviable,previable,,,,scowl_varcon
spelling_only-05251,perving,spelling_only,perving,preving,,,,scowl_varcon
spelling_only-05254,perviousness,spelling_only,perviousness,previousness,,,,scowl_varcon
spelling_only-05255,perviousnesses,spelling_only,perviousnesses,previousnesses,,,,scowl_varcon
spelling_only-05256,petaled,spelling_only,petaled,petalled,,,,scowl_varcon
spelling_only-05257,petling,spelling_only,petling,poetling,,,,scowl_varcon
spelling_only-05258,phacochere,spelling_only,phacochere,phacochoere,,,,scowl_varcon
spelling_only-05259,phacocherine,spelling_only,phacocherine,phacochoerine,,,,scowl_varcon
spelling_only-05260,phagedena,spelling_only,phagedena,phagedaena,,,,scowl_varcon
spelling_only-05261,phagedenas,spelling_only,phagedenas,phagedaenas,,,,scowl_varcon
spelling_only-05262,phagedenic,spelling_only,phagedenic,phagedaenic,,,,scowl_varcon
spelling_only-05263,phagedenical,spelling_only,phagedenical,phagedaenical,,,,scowl_varcon
spelling_only-05264,phagedenous,spelling_only,phagedenous,phagedaenous,,,,scowl_varcon
spelling_only-05265,pharmacopeian,spelling_only,pharmacopeian,pharmacopoeian,,,,scowl_varcon
spelling_only-05266,phelonion,spelling_only,phelonion,phaelonion,,,,scowl_varcon
spelling_only-05267,phelonions,spelling_only,phelonions,phaelonions,,,,scowl_varcon
spelling_only-05268,phenicia,spelling_only,phenicia,phoenicia,,,,scowl_varcon
spelling_only-05269,phenicopter,spelling_only,phenicopter,phoenicopter,,,,scowl_varcon
spelling_only-05270,phenogam,spelling_only,phenogam,phaenogam,,,,scowl_varcon
spelling_only-05271,phenogams,spelling_only,phenogams,phaenogams,,,,scowl_varcon
spelling_only-05272,phenogenesis,spelling_only,phenogenesis,phaenogenesis,,,,scowl_varcon
spelling_only-05273,phenogenetic,spelling_only,phenogenetic,phaenogenetic,,,,scowl_varcon
spelling_only-05274,phenological,spelling_only,phenological,phaenological,,,,scowl_varcon
spelling_only-05276,phenologies,spelling_only,phenologies,phaenologies,,,,scowl_varcon
spelling_only-05275,phenology,spelling_only,phenology,phaenology,,,,scowl_varcon
spelling_only-05277,phenomenism,spelling_only,phenomenism,phaenomenism,,,,scowl_varcon
spelling_only-05278,phenozygous,spelling_only,phenozygous,phaenozygous,,,,scowl_varcon
spelling_only-05279,pheophyl,spelling_only,pheophyl,phaeophyl,,,,scowl_varcon
spelling_only-05280,pheophyll,spelling_only,pheophyll,phaeophyll,,,,scowl_varcon
spelling_only-05281,pheophytin,spelling_only,pheophytin,phaeophytin,,,,scowl_varcon
spelling_only-05282,phiale,spelling_only,phiale,phialae,,,,scowl_varcon
spelling_only-05283,philopena,spelling_only,philopena,philopoena,,,,scowl_varcon
spelling_only-05284,philopenas,spelling_only,philopenas,philopoenas,,,,scowl_varcon
spelling_only-06734,philter's,spelling_only,philter's,philtre's,,,,scowl_varcon
spelling_only-05285,phleum,spelling_only,phleum,phloeum,,,,scowl_varcon
spelling_only-05286,phlyctena,spelling_only,phlyctena,phlyctaena,,,,scowl_varcon
spelling_only-05288,phlyctena's,spelling_only,phlyctena's,phlyctaena's,,,,scowl_varcon
spelling_only-05287,phlyctenae,spelling_only,phlyctenae,phlyctaenae,,,,scowl_varcon
spelling_only-05289,phlyctenula,spelling_only,phlyctenula,phlyctaenula,,,,scowl_varcon
spelling_only-05291,phonies,spelling_only,phonies,phoneys,,phonies,,scowl_varcon
spelling_only-05292,phony's,spelling_only,phony's,phoney's,,phony's,,scowl_varcon
spelling_only-05293,phorrhea,spelling_only,phorrhea,phorrhoea,,,,scowl_varcon
spelling_only-05294,photesthesis,spelling_only,photesthesis,photaesthesis,,,,scowl_varcon
spelling_only-05296,photocatalyzer,spelling_only,photocatalyzer,photocatalyser,,,,scowl_varcon
spelling_only-05298,photocatalyzer's,spelling_only,photocatalyzer's,photocatalyser's,,,,scowl_varcon
spelling_only-05297,photocatalyzers,spelling_only,photocatalyzers,photocatalysers,,,,scowl_varcon
spelling_only-05299,photoesthetic,spelling_only,photoesthetic,photoaesthetic,,,,scowl_varcon
spelling_only-05300,photolabeled,spelling_only,photolabeled,photolabelled,,,,scowl_varcon
spelling_only-05301,photolabeler,spelling_only,photolabeler,photolabeller,,,,scowl_varcon
spelling_only-05302,photolabeling,spelling_only,photolabeling,photolabelling,,,,scowl_varcon
spelling_only-05303,photolyzable,spelling_only,photolyzable,photolysable,,,,scowl_varcon
spelling_only-05304,photolyze,spelling_only,photolyze,photolyse,,,,scowl_varcon
spelling_only-05305,photolyzed,spelling_only,photolyzed,photolysed,,,,scowl_varcon
spelling_only-05307,photolyzes,spelling_only,photolyzes,photolyses,,,,scowl_varcon
spelling_only-05306,photolyzing,spelling_only,photolyzing,photolysing,,,,scowl_varcon
spelling_only-05308,phytoecology,spelling_only,phytoecology,phytooecology,,,,scowl_varcon
spelling_only-05309,phytohemagglutinin,spelling_only,phytohemagglutinin,phytohaemagglutinin,,,,scowl_varcon
spelling_only-05310,piarhemic,spelling_only,piarhemic,piarhaemic,,,,scowl_varcon
spelling_only-05311,piaster,spelling_only,piaster,piastre,,,,scowl_varcon
spelling_only-05313,piaster's,spelling_only,piaster's,piastre's,,,,scowl_varcon
spelling_only-05312,piasters,spelling_only,piasters,piastres,,,,scowl_varcon
spelling_only-05314,picogram,spelling_only,picogram,picogramme,,picogram,,scowl_varcon
spelling_only-05316,picogram's,spelling_only,picogram's,picogramme's,,picogram's,,scowl_varcon
spelling_only-05315,picograms,spelling_only,picograms,picogrammes,,picograms,,scowl_varcon
spelling_only-05317,picometer,spelling_only,picometer,picometre,,,,scowl_varcon
spelling_only-05319,picometer's,spelling_only,picometer's,picometre's,,,,scowl_varcon
spelling_only-05318,picometers,spelling_only,picometers,picometres,,,,scowl_varcon
spelling_only-05320,pigmean,spelling_only,pigmean,pigmaean,,,,scowl_varcon
spelling_only-05321,pillowbeer,spelling_only,pillowbeer,pillowbere,,,,scowl_varcon
spelling_only-05322,pinnule,spelling_only,pinnule,pinnulae,,,,scowl_varcon
spelling_only-05323,piscine,spelling_only,piscine,piscinae,,,,scowl_varcon
spelling_only-05324,pistoled,spelling_only,pistoled,pistolled,,,,scowl_varcon
spelling_only-05325,pistoling,spelling_only,pistoling,pistolling,,,,scowl_varcon
spelling_only-05326,plage,spelling_only,plage,plagae,,,,scowl_varcon
spelling_only-05327,plantule,spelling_only,plantule,plantulae,,,,scowl_varcon
spelling_only-05328,plasmapheresis,spelling_only,plasmapheresis,plasmaphaeresis,,,,scowl_varcon
spelling_only-05329,plasmolyze,spelling_only,plasmolyze,plasmolyse,,,,scowl_varcon
spelling_only-05330,plasmolyzed,spelling_only,plasmolyzed,plasmolysed,,,,scowl_varcon
spelling_only-05332,plasmolyzes,spelling_only,plasmolyzes,plasmolyses,,,,scowl_varcon
spelling_only-05331,plasmolyzing,spelling_only,plasmolyzing,plasmolysing,,,,scowl_varcon
spelling_only-05333,platea,spelling_only,platea,plataea,,,,scowl_varcon
spelling_only-05334,platycelian,spelling_only,platycelian,platycoelian,,,,scowl_varcon
spelling_only-05335,platycelous,spelling_only,platycelous,platycoelous,,,,scowl_varcon
spelling_only-05336,pleuroperitoneal,spelling_only,pleuroperitoneal,pleuroperitonaeal,,,,scowl_varcon
spelling_only-05340,plow's,spelling_only,plow's,plough's,,plow's,,scowl_varcon
spelling_only-05343,plowable,spelling_only,plowable,ploughable,,plowable,,scowl_varcon
spelling_only-05344,plowboy,spelling_only,plowboy,ploughboy,,,,scowl_varcon
spelling_only-05346,plowboy's,spelling_only,plowboy's,ploughboy's,,,,scowl_varcon
spelling_only-05345,plowboys,spelling_only,plowboys,ploughboys,,,,scowl_varcon
spelling_only-05347,plower,spelling_only,plower,plougher,,plower,,scowl_varcon
spelling_only-05349,plower's,spelling_only,plower's,plougher's,,plower's,,scowl_varcon
spelling_only-05348,plowers,spelling_only,plowers,ploughers,,plowers,,scowl_varcon
spelling_only-05350,plowhead,spelling_only,plowhead,ploughhead,,,,scowl_varcon
spelling_only-05341,plowing's,spelling_only,plowing's,ploughing's,,plowing's,,scowl_varcon
spelling_only-05353,plowman's,spelling_only,plowman's,ploughman's,,ploughman's,,scowl_varcon
spelling_only-05356,plowshare's,spelling_only,plowshare's,ploughshare's,,ploughshare's,,scowl_varcon
spelling_only-05357,plumule,spelling_only,plumule,plumulae,,,,scowl_varcon
spelling_only-05358,poliencephalitis,spelling_only,poliencephalitis,polioencephalitis,,,,scowl_varcon
spelling_only-05359,poliencephalitis's,spelling_only,poliencephalitis's,polioencephalitis's,,,,scowl_varcon
spelling_only-05360,poliencephalomyelitis,spelling_only,poliencephalomyelitis,polioencephalomyelitis,,,,scowl_varcon
spelling_only-05361,polychete,spelling_only,polychete,polychaete,,,,scowl_varcon
spelling_only-05362,polychetes,spelling_only,polychetes,polychaetes,,,,scowl_varcon
spelling_only-05363,polychetous,spelling_only,polychetous,polychaetous,,,,scowl_varcon
spelling_only-05364,polycythemia,spelling_only,polycythemia,polycythaemia,,,,scowl_varcon
spelling_only-05365,polycythemias,spelling_only,polycythemias,polycythaemias,,,,scowl_varcon
